Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3	0.6160164271047228	0.04981269923244214	CNOT7, PABPC1, TNRC6B	437	14	16792	8.23406341941811	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0000461~endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	0.41067761806981523	0.051256828445391145	RPSA, RPS21	437	2	16792	38.42562929061785	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0050706~regulation of interleukin-1 beta secretion	2	0.41067761806981523	0.051256828445391145	CCR7, FOXP1	437	2	16792	38.42562929061785	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	11	2.2587268993839835	0.051721649611133715	EGR1, BNIP3L, RSL1D1, BEX2, ACTN1, RPS3, TNFRSF10A, TNFRSF25, ETS1, TPT1, BIRC3	437	213	16792	1.9844221699380107	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	7	1.4373716632443532	0.05173934827161805	HSPA8, EXOSC5, APEX1, HSPB1, PABPC1, RPS27A, UBA52	437	103	16792	2.6114505343138346	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0002931~response to ischemia	4	0.8213552361396305	0.05340174685128939	EGR1, BCL2, EEF2, HSPD1	437	33	16792	4.6576520352264055	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	4	0.8213552361396305	0.05340174685128939	FAM162A, MAX, BNIP3, BCL2	437	33	16792	4.6576520352264055	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	7	1.4373716632443532	0.053763222028621334	RPS15, FBL, RSL1D1, LEF1, RPS11, RBMX, JUNB	437	104	16792	2.586340433022355	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0021854~hypothalamus development	3	0.6160164271047228	0.05651176909839543	MYC, LEF1, ETS1	437	15	16792	7.685125858123569	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0008631~intrinsic apoptotic signaling pathway in response to oxidative stress	3	0.6160164271047228	0.05651176909839543	BCL2, SOD2, PDK1	437	15	16792	7.685125858123569	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	8	1.642710472279261	0.056629961851056974	BTG2, JUN, HSP90AB1, PPT1, BCL2, SOD2, HSPD1, SOD1	437	132	16792	2.3288260176132027	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	4	0.8213552361396305	0.05748279147007039	MTERF4, TOMM7, TOMM20, SLC25A6	437	34	16792	4.520662269484452	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0043085~positive regulation of catalytic activity	6	1.2320328542094456	0.059499185199601054	NPM1, NCF1, BCL2, UBA2, SAE1, SOD1	437	81	16792	2.8463429104161366	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	19	3.9014373716632447	0.061438767328369	NPM1, MARCKSL1, RPS9, CDKN1B, LEF1, SIRPG, FLT3LG, NAP1L1, CRIP2, ETS1, AREG, RPS4X, RPS15A, CNOT7, MYC, BCL2, SLC25A5, IL6ST, IL6R	437	466	16792	1.5667102071281955	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0072593~reactive oxygen species metabolic process	4	0.8213552361396305	0.061706863208037074	EPHX2, BNIP3, BCL2, SOD1	437	35	16792	4.391500490356326	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	5	1.0266940451745379	0.06357360002999277	BTG2, CIRBP, RPS3, RACK1, RPL13A	437	58	16792	3.312554249191194	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0009409~response to cold	4	0.8213552361396305	0.06607117436468443	CIRBP, FOS, SOD2, HSPD1	437	36	16792	4.269514365624206	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	5	1.0266940451745379	0.07024225671681433	JUN, MYC, IL6R, AIF1, FOXP1	437	60	16792	3.2021357742181538	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	4	0.8213552361396305	0.07057279526986603	SOCS3, JUN, HSP90AB1, JUNB	437	37	16792	4.1541220854722	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:1902041~regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	0.6160164271047228	0.0707687543900353	TRADD, TNFSF10, TNFRSF10A	437	17	16792	6.780993404226678	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0048535~lymph node development	3	0.6160164271047228	0.0707687543900353	LTA, LTB, IL7R	437	17	16792	6.780993404226678	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:1902626~assembly of large subunit precursor of preribosome	2	0.41067761806981523	0.07589363742420027	RPL24, RSL24D1	437	3	16792	25.617086193745234	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0045626~negative regulation of T-helper 1 cell differentiation	2	0.41067761806981523	0.07589363742420027	IL4R, JAK3	437	3	16792	25.617086193745234	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042512~negative regulation of tyrosine phosphorylation of Stat1 protein	2	0.41067761806981523	0.07589363742420027	SOCS3, SOCS1	437	3	16792	25.617086193745234	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0072537~fibroblast activation	2	0.41067761806981523	0.07589363742420027	RGCC, IL17RA	437	3	16792	25.617086193745234	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006968~cellular defense response	5	1.0266940451745379	0.07725474847998255	LGALS3BP, ITK, FCMR, NCF1, TRAT1	437	62	16792	3.09884107182402	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0051412~response to corticosterone	3	0.6160164271047228	0.0782881988987564	FOSB, CALM3, FOS	437	18	16792	6.404271548436308	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	4	0.8213552361396305	0.07997562159018767	PLK3, SOD2, PRDX6, SOD1	437	39	16792	3.9410901836531127	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006461~protein complex assembly	7	1.4373716632443532	0.08175785180306827	OXA1L, DARS, SLC7A6, NIFK, MAX, HMGA1, CAPG	437	116	16792	2.3187879744338358	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	7	1.4373716632443532	0.08981982324179644	TSPYL2, NPM1, TSPYL1, NAP1L1, ANP32B, HIST1H4C, NAP1L4	437	119	16792	2.2603311347422266	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	8	1.642710472279261	0.09129883564664137	ITK, TRAT1, GPR183, TXK, CAMK4, CD7, JAK3, PAG1	437	148	16792	2.0770610427361	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	8	1.642710472279261	0.09129883564664137	ITK, TRAT1, TXK, CD28, PLCG1, RPS27A, UBA52, PAG1	437	148	16792	2.0770610427361	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006801~superoxide metabolic process	3	0.6160164271047228	0.09401878022318516	NCF1, SOD2, SOD1	437	20	16792	5.763844393592677	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	3	0.6160164271047228	0.09401878022318516	ETFRF1, ETFB, SOD2	437	20	16792	5.763844393592677	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	4	0.8213552361396305	0.0950297825451888	NPM1, JUN, CACYBP, AREG	437	42	16792	3.6595837419636044	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	4	0.8213552361396305	0.0950297825451888	TRADD, CD27, TNFRSF10A, IL6R	437	42	16792	3.6595837419636044	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0032868~response to insulin	5	1.0266940451745379	0.09623989756201562	EGR1, PKM, SESN3, MAX, TNFSF10	437	67	16792	2.867584275419242	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0051291~protein heterooligomerization	5	1.0266940451745379	0.09623989756201562	GCHFR, SEPT9, TRADD, LIMS1, BIRC3	437	67	16792	2.867584275419242	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	15	3.0800821355236137	0.09656305231116982	CITED2, RPL23A, MIF, AREG, DNPH1, CDC14A, RPS27, MYC, PIM1, SBDS, BCL2, TACC3, TNFSF8, PIM2, PDK1	437	366	16792	1.5748208725663053	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042493~response to drug	13	2.6694045174537986	0.09935413904920395	JUN, CDKN1B, FOS, ATP1A1, SOD2, HSPD1, SOD1, MYC, APEX1, LTA, BCL2, FOSB, JUNB	437	304	16792	1.643201252559316	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0035694~mitochondrial protein catabolic process	2	0.41067761806981523	0.09989211107377771	BNIP3L, BNIP3	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0035771~interleukin-4-mediated signaling pathway	2	0.41067761806981523	0.09989211107377771	IL4R, JAK3	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0071672~negative regulation of smooth muscle cell chemotaxis	2	0.41067761806981523	0.09989211107377771	AIF1, CORO1B	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0015853~adenine transport	2	0.41067761806981523	0.09989211107377771	SLC25A5, SLC25A6	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0061470~T follicular helper cell differentiation	2	0.41067761806981523	0.09989211107377771	GPR183, FOXP1	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042998~positive regulation of Golgi to plasma membrane protein transport	2	0.41067761806981523	0.09989211107377771	CNST, RACK1	437	4	16792	19.212814645308924	1.0	1.0	0.9892747701736466
